Administración;Departamento;Convocatoria;Bases reguladoras;Aplicación presupuestaria;Fecha de concesión;Beneficiario;Importe;Instrumento;Ayuda equivalente
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493084;30/09/2024;***8901** OIHANA REGUELA GALDONA;1310.44;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;1310.44
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493085;30/09/2024;H48959498 CDAD. PROPIET. PLAZA ERNESTO ERKOREKA, 3;4596.44;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;4596.44
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493086;30/09/2024;***6059** DORLETA URRUTIA OÑATE;879.11;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;879.11
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493087;30/09/2024;***1377** Mª ICIAR ESTEBÁNEZ SANTAMARÍA;879.11;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;879.11
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493088;30/09/2024;H48746689 CDAD. PROPIET. BARRENKALE BARRENA, 6;20193.53;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;20193.53
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493089;30/09/2024;H48867006 CDAD. PROPIET. ENCARNACIÓN, 3;3632.74;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;3632.74
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493090;30/09/2024;***5666** JUAN IGNACIO AGUIRRE BELAUSTEGUIGOITIA;429.12;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;429.12
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493091;30/09/2024;***3424** AITOR ARNAL TUDEA;403.69;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;403.69
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493092;30/09/2024;***7851** Mª MAR RODRÍGUEZ PACHECO;403.69;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;403.69
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493093;30/09/2024;***2989** Mª CARMEN GUTIÉRREZ GONZÁLEZ;472.26;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;472.26
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493094;30/09/2024;***8706** LUIS Mª OLABARRIETA URIA;122.6;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;122.6
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493095;30/09/2024;***2047** Mª FELICIDAD COLORADO GIL;122.6;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;122.6
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493096;30/09/2024;***6489** ALEJANDRA LADERO RIVAS;807.38;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;807.38
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493097;30/09/2024;***1945** ANA Mª SÁNCHEZ SANTAMARÍA;250.66;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;250.66
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493099;30/09/2024;H48879845 C.P TRV B URIBARRI 18;4290.84;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;4290.84
BILBAO;SOCIEDAD URBANÍSTICA DE REHABILITACIÓN DE BILBAO, SA (SURBISA);Acuerdo 16.02.2024 del Presidente de SURBISA, por el que se convocan las subvenciones para la rehabilitación y mejora de edificios residenciales y de viviendas del ámbito de Surbisa en Bilbao para el año 2024;https://www.bizkaia.eus/lehendakaritza/Bao_bob/2024/02/16/II-712_cas.pdf?hash=283f8c326166c0f3e06255c1ba1346b7;SB111493100;30/09/2024;***0639** JUAN ANTONIO OSTARIZ BARROTABEÑA;390.47;SUBVENCIÓN y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN;390.47
